LE,gammaE,LA,LS,w
32.54961817763382,0.3984860132856663,31.147681689784143,167.8795855629216,0.5958650603669357
36.13383901255365,0.41392760653985355,32.30192239258639,185.6907307600826,0.6468023857010134
39.556930749995786,0.3505023562124095,32.78693412039524,313.218608383928,0.6111531150774573
44.03428912341318,0.34198986320665986,29.443089732383406,227.66528555629588,0.5686182798985993
26.893578931266106,0.43850807939587105,32.104867439186926,346.38476883363757,0.5254696606477065
25.933552383491524,0.4104183393811746,27.38799068066494,196.37365081872022,0.5317332329277281
25.339424212725415,0.4241882152745782,32.25995750040899,250.54400752948285,0.6175032264676581
23.127413236335542,0.43786583521641925,33.920714146957195,244.16566826012212,0.5253961507701123
29.796335459640172,0.4134495585247386,34.43014084557588,175.17641447027734,0.6590743346510914
35.850247550598425,0.3935155221900815,33.325722410009945,348.32460217687424,0.444672049687298
36.23902439953301,0.40794318015914377,35.353015833807945,323.9122159434026,0.49130525121339624
20.286349155103157,0.45388093630158344,29.749356785308052,226.02777248458048,0.6439586950149188
25.00864665175812,0.43861158288938434,27.95064501211325,242.85168819092175,0.5829054232543803
24.82161576215297,0.4535594278904398,31.372476812817517,260.1756129850753,0.5629120074510328
22.917628295851213,0.4673302053021289,20.908534262428464,246.4797391539929,0.47473749791215103
37.84338467631166,0.3339422671381031,43.13687877629346,180.7185845424784,0.6655166002688676
36.455951146174314,0.3550178592045554,42.0077152581317,212.86151166285438,0.6143761130931102
36.634989732340884,0.35125496110637044,42.326369771573056,204.49581855580206,0.5775565343027284
41.45403324547496,0.36940905658229467,42.743529587644446,258.1473449690128,0.680474479273052
43.66282503819293,0.37284693559572496,41.94698942950397,209.90739846998292,0.6426453410742292
35.84162862285174,0.36630075301650944,23.38888974553586,369.448839590999,0.5228188051070624
41.28320048445469,0.35646792410281286,34.72658657708991,412.8727699717314,0.4662608830794575
40.58926879527183,0.34244607259563214,22.992440772080883,291.90655749432193,0.5649465187191927
41.608098836915794,0.3486324586030061,30.59219868283672,252.83453316758906,0.554667236310142
30.089619313816065,0.38840444812098085,29.993017692495958,235.53487291392062,0.6912101456696481
28.690269922902715,0.36344289081242787,28.887950822301367,210.7302672871608,0.6232638784136121
26.57986108890841,0.37298719760991417,28.511227463799273,227.46937042922156,0.6395737009817127
29.350193790660118,0.38795127504282,32.34361817502004,269.71225253109526,0.5869941340600093
34.84019551583673,0.391906083474791,35.25637347400884,168.9715987656385,0.6308556279508458
39.477276829082655,0.3509341549491279,27.76107970556526,295.68116255087483,0.628492761919208
36.8480903820779,0.36376108600191903,29.226988147853493,350.5643329031994,0.6364924871003345
34.06813139401528,0.3575736554521383,28.215947706163107,362.62288692279134,0.5753845374044516
28.498012139712266,0.3935601656261049,33.93302701068388,240.06585715378236,0.6263670199241969
31.035978022077835,0.40879334611053736,38.34283196275809,208.066156323948,0.6374101719967207
35.32546708053307,0.3874705515056782,28.091666780278178,286.8012072948168,0.5634285754765258
37.44211327058385,0.372114650693798,25.089929434618835,292.3894106624554,0.5602783864927059
28.95512847217122,0.3876130921619161,36.66475045343453,313.06978949485904,0.5826502865800918
33.78023716033242,0.38418557255809344,18.632957649867663,267.56569097030837,0.5628194788488354
38.47961209641077,0.39538219489643983,19.345037058996816,263.1039437546691,0.5691437098856126
30.943294324592507,0.37347782521601436,34.73852171927771,402.03118401503264,0.45065624965579254
33.25259073966109,0.3704830053297032,28.405785503652616,407.0544028249191,0.5412902965528887
